session_id,user_id,session_source,timestamp,event,register_date,age,gender,region,transaction_id,paid_time,total_amount,payment_method,product_id,category_id,category
82668,16941,CPC,8/18/22,Paid,8/16/22,21,M,Pusat,33454,8/18/22,32000,QRIS,F3,F,F. Paket Masak
82667,5253,Direct,8/18/22,Paid,4/1/22,30,F,Selatan,33455,8/18/22,138000,QRIS,I2,I,I. Buah
82671,8006,Email,8/18/22,Paid,5/1/22,34,M,Timur,33456,8/18/22,206000,QRIS,I1,I,I. Buah
82673,8706,Organic Social,8/18/22,Paid,5/13/22,26,M,Barat,33457,8/18/22,128000,Kartu Kredit,G2,G,G. Unggas
82683,16943,CPC,8/18/22,Paid,8/17/22,25,M,Pusat,33458,8/18/22,95000,Kartu Kredit,E4,E,E. Kebutuhan Pokok
82677,581,Email,8/18/22,Paid,1/12/22,27,F,Selatan,33459,8/18/22,68000,Virtual Account,F3,F,F. Paket Masak
82681,16942,CPC,8/18/22,Paid,8/17/22,27,F,Timur,33460,8/18/22,54000,Kartu Debit,I2,I,I. Buah
82684,16944,CPC,8/18/22,Paid,8/16/22,26,F,Selatan,33461,8/18/22,69000,QRIS,I2,I,I. Buah
82689,13196,Organic Social,8/18/22,Paid,7/4/22,27,M,Timur,33462,8/18/22,180000,QRIS,E3,E,E. Kebutuhan Pokok
82686,7710,Organic Social,8/18/22,Paid,4/29/22,29,M,Selatan,33463,8/18/22,93000,Transfer Rekening,F1,F,F. Paket Masak
82688,2511,Direct,8/18/22,Paid,2/21/22,28,M,Timur,33464,8/18/22,363000,Kartu Debit,G1,G,G. Unggas
82691,16114,Organic Social,8/18/22,Paid,8/5/22,23,F,Pusat,33465,8/18/22,42000,QRIS,F4,F,F. Paket Masak
82696,5990,Email,8/18/22,Paid,4/10/22,27,F,Barat,33466,8/18/22,34000,QRIS,I2,I,I. Buah
82692,16045,CPC,8/18/22,Paid,8/4/22,27,F,Utara,33467,8/18/22,66000,QRIS,I1,I,I. Buah
82697,1346,Direct,8/18/22,Paid,1/28/22,31,M,Selatan,33468,8/18/22,420000,Kartu Kredit,F4,F,F. Paket Masak
82699,11684,Email,8/18/22,Paid,6/22/22,22,F,Barat,33469,8/18/22,63000,QRIS,G2,G,G. Unggas
82701,776,CPC,8/18/22,Paid,1/18/22,20,M,Timur,33472,8/18/22,73000,Virtual Account,G1,G,G. Unggas
82707,16945,CPC,8/18/22,Paid,8/16/22,24,F,Timur,33473,8/18/22,49000,QRIS,J2,J,J. Bumbu Dapur
82711,6686,Organic Search,8/18/22,Paid,4/21/22,40,M,Selatan,33474,8/18/22,318000,Virtual Account,F1,F,F. Paket Masak
82710,16946,CPC,8/18/22,Paid,8/17/22,27,F,Selatan,33475,8/18/22,40000,Transfer Rekening,J1,J,J. Bumbu Dapur
82712,16947,Organic Social,8/18/22,Paid,8/18/22,20,M,Timur,33476,8/18/22,43000,QRIS,F4,F,F. Paket Masak
82715,3824,Organic Social,8/18/22,Paid,3/7/22,29,M,Selatan,33477,8/18/22,300000,QRIS,I1,I,I. Buah
82716,4029,Direct,8/18/22,Paid,3/13/22,34,M,Selatan,33478,8/18/22,324000,QRIS,H1,H,H. Daging Beku
82718,11064,CPC,8/18/22,Paid,6/9/22,32,F,Selatan,33479,8/18/22,108000,QRIS,I2,I,I. Buah
82719,7116,CPC,8/18/22,Paid,4/25/22,22,M,Selatan,33480,8/18/22,56000,Kartu Kredit,F3,F,F. Paket Masak
82720,5011,Email,8/18/22,Paid,3/27/22,24,M,Barat,33481,8/18/22,405000,Virtual Account,I1,I,I. Buah
82721,16948,CPC,8/18/22,Paid,8/18/22,24,M,Selatan,33482,8/18/22,75000,QRIS,G1,G,G. Unggas
82723,5297,Organic Social,8/18/22,Paid,3/31/22,28,F,Selatan,33483,8/18/22,263000,Transfer Rekening,E4,E,E. Kebutuhan Pokok
2193,719,CPC,1/19/22,Paid,1/17/22,32,M,Pusat,782,1/19/22,227000,Kartu Kredit,F4,F,F. Paket Masak
2194,720,Organic Social,1/19/22,Paid,1/18/22,31,F,Selatan,783,1/19/22,586000,Transfer Rekening,H2,H,H. Daging Beku
2196,721,Organic Search,1/19/22,Paid,1/16/22,30,M,Selatan,785,1/19/22,375000,Kartu Kredit,I2,I,I. Buah
2204,722,CPC,1/19/22,Paid,1/18/22,32,F,Selatan,786,1/19/22,40000,Kartu Kredit,B2,B,B. Makanan Beku
2208,724,Organic Search,1/19/22,Paid,1/17/22,24,M,Barat,787,1/19/22,450000,Transfer Rekening,H2,H,H. Daging Beku
2207,723,Direct,1/19/22,Paid,1/18/22,22,F,Timur,788,1/19/22,53000,QRIS,G2,G,G. Unggas
2209,725,CPC,1/19/22,Paid,1/18/22,27,M,Barat,789,1/19/22,68000,Kartu Kredit,I2,I,I. Buah
2214,726,CPC,1/19/22,Paid,1/16/22,33,M,Timur,790,1/19/22,153000,Virtual Account,E3,E,E. Kebutuhan Pokok
2216,727,Organic Social,1/19/22,Paid,1/19/22,27,M,Selatan,791,1/19/22,239000,Kartu Debit,H2,H,H. Daging Beku
2218,728,CPC,1/19/22,Paid,1/17/22,32,M,Selatan,792,1/19/22,398000,Virtual Account,H2,H,H. Daging Beku
2222,729,CPC,1/19/22,Paid,1/18/22,26,F,Selatan,793,1/19/22,216000,Kartu Debit,F2,F,F. Paket Masak
2223,730,CPC,1/19/22,Paid,1/16/22,32,M,Pusat,794,1/19/22,273000,Transfer Rekening,F3,F,F. Paket Masak
2224,731,Organic Search,1/19/22,Paid,1/19/22,32,F,Pusat,795,1/19/22,323000,QRIS,G2,G,G. Unggas
2226,732,CPC,1/19/22,Paid,1/18/22,19,M,Pusat,796,1/19/22,59000,Kartu Kredit,G2,G,G. Unggas
2227,733,CPC,1/19/22,Paid,1/16/22,33,M,Selatan,797,1/19/22,521000,Kartu Kredit,H2,H,H. Daging Beku
2231,735,CPC,1/19/22,Paid,1/19/22,25,F,Barat,798,1/19/22,232000,Kartu Kredit,F4,F,F. Paket Masak
2230,734,Direct,1/19/22,Paid,1/18/22,26,M,Pusat,799,1/19/22,541000,Kartu Debit,H2,H,H. Daging Beku
2232,736,Direct,1/19/22,Paid,1/19/22,35,M,Pusat,800,1/19/22,381000,Kartu Kredit,I2,I,I. Buah
2233,737,CPC,1/19/22,Paid,1/18/22,37,M,Utara,801,1/19/22,88000,Kartu Kredit,I1,I,I. Buah
2235,738,CPC,1/19/22,Paid,1/19/22,28,M,Pusat,802,1/19/22,190000,Virtual Account,E4,E,E. Kebutuhan Pokok
2236,739,CPC,1/19/22,Paid,1/18/22,25,M,Barat,803,1/19/22,357000,QRIS,I1,I,I. Buah
2238,740,Organic Social,1/19/22,Paid,1/18/22,36,M,Pusat,804,1/19/22,115000,QRIS,E1,E,E. Kebutuhan Pokok
2239,741,CPC,1/19/22,Paid,1/18/22,27,F,Selatan,805,1/19/22,166000,QRIS,G2,G,G. Unggas
2241,742,Organic Social,1/19/22,Paid,1/19/22,26,M,Barat,806,1/19/22,439000,Transfer Rekening,F3,F,F. Paket Masak
2242,743,Organic Social,1/19/22,Paid,1/17/22,25,M,Timur,807,1/19/22,604000,Kartu Kredit,G2,G,G. Unggas
2245,744,CPC,1/19/22,Paid,1/18/22,20,F,Timur,808,1/19/22,67000,QRIS,J2,J,J. Bumbu Dapur
2246,745,Organic Social,1/19/22,Paid,1/16/22,35,F,Selatan,809,1/19/22,383000,Kartu Debit,H2,H,H. Daging Beku
2248,746,CPC,1/19/22,Paid,1/18/22,19,F,Timur,810,1/19/22,47000,Virtual Account,F2,F,F. Paket Masak
2258,747,CPC,1/19/22,Paid,1/17/22,39,F,Pusat,811,1/19/22,57000,Virtual Account,I1,I,I. Buah
2261,749,CPC,1/19/22,Paid,1/19/22,29,M,Pusat,812,1/19/22,20000,QRIS,A1,A,A. Sayur
2259,748,CPC,1/19/22,Paid,1/17/22,32,F,Barat,813,1/19/22,120000,Virtual Account,G1,G,G. Unggas
2262,750,Organic Social,1/19/22,Paid,1/18/22,27,M,Timur,814,1/19/22,146000,Transfer Rekening,J2,J,J. Bumbu Dapur
2268,751,CPC,1/19/22,Paid,1/18/22,20,F,Timur,815,1/19/22,100000,QRIS,J1,J,J. Bumbu Dapur
2269,752,CPC,1/19/22,Paid,1/18/22,29,F,Selatan,816,1/19/22,294000,Kartu Kredit,I2,I,I. Buah
2272,753,CPC,1/19/22,Paid,1/17/22,35,F,Timur,817,1/19/22,481000,Kartu Kredit,I2,I,I. Buah
2274,754,CPC,1/19/22,Paid,1/18/22,26,M,Selatan,818,1/19/22,108000,QRIS,E2,E,E. Kebutuhan Pokok
2280,755,CPC,1/19/22,Paid,1/17/22,37,F,Selatan,819,1/19/22,50000,QRIS,A1,A,A. Sayur
2282,756,CPC,1/19/22,Paid,1/19/22,19,M,Pusat,820,1/19/22,38000,QRIS,B3,B,B. Makanan Beku
2284,757,CPC,1/19/22,Paid,1/19/22,36,F,Pusat,821,1/19/22,166000,Transfer Rekening,I2,I,I. Buah
2288,758,CPC,1/19/22,Paid,1/17/22,26,M,Selatan,822,1/19/22,400000,QRIS,I1,I,I. Buah
2291,759,CPC,1/19/22,Paid,1/18/22,19,M,Pusat,823,1/19/22,123000,Virtual Account,G2,G,G. Unggas
2294,760,CPC,1/19/22,Paid,1/18/22,29,F,Selatan,824,1/19/22,188000,Kartu Kredit,C3,C,C. Susu & Olahan Susu
2298,761,CPC,1/19/22,Paid,1/19/22,21,F,Timur,825,1/19/22,78000,QRIS,G2,G,G. Unggas
2307,762,Organic Social,1/19/22,Paid,1/18/22,31,M,Selatan,827,1/19/22,349000,Kartu Debit,I1,I,I. Buah
2311,763,Organic Search,1/19/22,Paid,1/19/22,36,F,Selatan,828,1/19/22,121000,QRIS,E4,E,E. Kebutuhan Pokok
2313,765,Organic Social,1/19/22,Paid,1/17/22,27,M,Barat,829,1/19/22,248000,Kartu Kredit,J1,J,J. Bumbu Dapur
2312,764,CPC,1/19/22,Paid,1/19/22,20,F,Pusat,830,1/19/22,85000,Virtual Account,E4,E,E. Kebutuhan Pokok
2317,766,Direct,1/19/22,Paid,1/17/22,22,F,Timur,831,1/19/22,36000,QRIS,J2,J,J. Bumbu Dapur
7314,2346,Organic Social,2/19/22,Paid,2/18/22,24,M,Selatan,2616,2/19/22,499000,Kartu Kredit,H2,H,H. Daging Beku
7317,2347,Organic Social,2/19/22,Paid,2/18/22,24,M,Barat,2617,2/19/22,43000,Virtual Account,J1,J,J. Bumbu Dapur
7323,2348,CPC,2/19/22,Paid,2/16/22,27,M,Timur,2618,2/19/22,40000,QRIS,G1,G,G. Unggas
7324,2349,CPC,2/19/22,Paid,2/18/22,30,F,Selatan,2619,2/19/22,180000,Virtual Account,E3,E,E. Kebutuhan Pokok
7329,2350,Direct,2/19/22,Paid,2/18/22,22,M,Pusat,2620,2/19/22,113000,Virtual Account,I1,I,I. Buah
7330,2351,CPC,2/19/22,Paid,2/19/22,20,F,Pusat,2621,2/19/22,122000,Kartu Debit,F3,F,F. Paket Masak
7331,86,Email,2/19/22,Paid,1/2/22,35,F,Pusat,2622,2/19/22,84000,QRIS,J1,J,J. Bumbu Dapur
7335,2352,CPC,2/19/22,Paid,2/18/22,30,F,Pusat,2623,2/19/22,76000,Kartu Debit,J2,J,J. Bumbu Dapur
7339,2353,CPC,2/19/22,Paid,2/18/22,34,M,Pusat,2624,2/19/22,332000,Kartu Kredit,I2,I,I. Buah
7340,2354,CPC,2/19/22,Paid,2/16/22,35,F,Pusat,2625,2/19/22,193000,Transfer Rekening,E1,E,E. Kebutuhan Pokok
7341,2355,Organic Social,2/19/22,Paid,2/18/22,22,F,Timur,2626,2/19/22,113000,Virtual Account,G2,G,G. Unggas
7344,2356,Organic Social,2/19/22,Paid,2/18/22,25,F,Timur,2627,2/19/22,110000,QRIS,J1,J,J. Bumbu Dapur
7345,2357,CPC,2/19/22,Paid,2/17/22,24,F,Timur,2628,2/19/22,44000,QRIS,A3,A,A. Sayur
7348,2358,Direct,2/19/22,Paid,2/16/22,31,F,Barat,2629,2/19/22,418000,Transfer Rekening,I1,I,I. Buah
7350,2359,Direct,2/19/22,Paid,2/17/22,38,F,Barat,2630,2/19/22,243000,Virtual Account,E4,E,E. Kebutuhan Pokok
7353,2360,CPC,2/19/22,Paid,2/17/22,24,F,Pusat,2631,2/19/22,167000,Virtual Account,E4,E,E. Kebutuhan Pokok
7358,2361,CPC,2/19/22,Paid,2/17/22,21,M,Selatan,2632,2/19/22,140000,QRIS,G1,G,G. Unggas
7361,2362,Organic Social,2/19/22,Paid,2/17/22,28,M,Selatan,2633,2/19/22,203000,QRIS,E4,E,E. Kebutuhan Pokok
7363,2363,CPC,2/19/22,Paid,2/17/22,26,F,Barat,2634,2/19/22,574000,Kartu Kredit,H2,H,H. Daging Beku
7366,2364,CPC,2/19/22,Paid,2/19/22,23,F,Pusat,2635,2/19/22,64000,Kartu Kredit,G1,G,G. Unggas
7369,2365,Direct,2/19/22,Paid,2/17/22,32,M,Barat,2636,2/19/22,377000,Kartu Debit,H2,H,H. Daging Beku
7371,1392,Email,2/19/22,Paid,1/30/22,28,F,Barat,2637,2/19/22,78000,Virtual Account,A3,A,A. Sayur
7373,2366,Organic Social,2/19/22,Paid,2/18/22,26,F,Barat,2638,2/19/22,78000,Virtual Account,G2,G,G. Unggas
7374,2367,Direct,2/19/22,Paid,2/18/22,33,M,Barat,2639,2/19/22,74000,QRIS,J1,J,J. Bumbu Dapur
7375,2368,CPC,2/19/22,Paid,2/18/22,30,F,Pusat,2640,2/19/22,76000,Virtual Account,B3,B,B. Makanan Beku
7386,2369,Direct,2/19/22,Paid,2/18/22,33,F,Pusat,2641,2/19/22,150000,Virtual Account,F1,F,F. Paket Masak
7389,2370,CPC,2/19/22,Paid,2/16/22,32,F,Pusat,2642,2/19/22,234000,Virtual Account,I2,I,I. Buah
7399,903,Organic Social,2/19/22,Paid,1/21/22,38,F,Timur,2643,2/19/22,143000,Kartu Debit,B2,B,B. Makanan Beku
7400,403,CPC,2/19/22,Paid,1/8/22,32,M,Barat,2644,2/19/22,144000,Kartu Kredit,J1,J,J. Bumbu Dapur
7401,2299,Direct,2/19/22,Paid,2/15/22,25,F,Pusat,2645,2/19/22,295000,Kartu Debit,H1,H,H. Daging Beku
7404,19,Organic Search,2/19/22,Paid,12/31/21,36,M,Barat,2646,2/19/22,91000,Transfer Rekening,G2,G,G. Unggas
7407,2371,CPC,2/19/22,Paid,2/17/22,37,F,Pusat,2647,2/19/22,44000,QRIS,A2,A,A. Sayur
7412,2372,Organic Social,2/19/22,Paid,2/19/22,22,M,Pusat,2648,2/19/22,115000,Virtual Account,J1,J,J. Bumbu Dapur
7414,2373,CPC,2/19/22,Paid,2/19/22,24,F,Barat,2649,2/19/22,71000,Virtual Account,I1,I,I. Buah
7421,2374,CPC,2/19/22,Paid,2/17/22,19,F,Barat,2650,2/19/22,38000,QRIS,B3,B,B. Makanan Beku
7422,2375,CPC,2/19/22,Paid,2/17/22,20,F,Pusat,2651,2/19/22,64000,QRIS,J1,J,J. Bumbu Dapur
7424,2376,CPC,2/19/22,Paid,2/19/22,29,F,Selatan,2652,2/19/22,46000,Kartu Debit,A3,A,A. Sayur
7428,2377,Direct,2/19/22,Paid,2/19/22,37,F,Timur,2653,2/19/22,22000,Virtual Account,A2,A,A. Sayur
7429,2378,Organic Social,2/19/22,Paid,2/19/22,27,M,Pusat,2654,2/19/22,105000,Virtual Account,H2,H,H. Daging Beku
7431,2379,Organic Social,2/19/22,Paid,2/18/22,37,M,Selatan,2655,2/19/22,94000,Virtual Account,I2,I,I. Buah
7438,2380,CPC,2/19/22,Paid,2/18/22,33,M,Selatan,2657,2/19/22,359000,Kartu Kredit,H2,H,H. Daging Beku
7439,2381,CPC,2/19/22,Paid,2/17/22,20,F,Pusat,2658,2/19/22,130000,Virtual Account,G1,G,G. Unggas
7443,2382,CPC,2/19/22,Paid,2/18/22,32,M,Selatan,2659,2/19/22,160000,Kartu Debit,H2,H,H. Daging Beku
7444,2383,CPC,2/19/22,Paid,2/18/22,28,M,Selatan,2660,2/19/22,140000,Virtual Account,J1,J,J. Bumbu Dapur
7448,2384,CPC,2/19/22,Paid,2/18/22,19,F,Pusat,2661,2/19/22,30000,QRIS,J2,J,J. Bumbu Dapur
7455,2385,CPC,2/19/22,Paid,2/18/22,31,F,Pusat,2662,2/19/22,204000,Virtual Account,E3,E,E. Kebutuhan Pokok
7459,2386,CPC,2/19/22,Paid,2/18/22,26,F,Selatan,2663,2/19/22,47000,QRIS,B1,B,B. Makanan Beku
7460,2387,CPC,2/19/22,Paid,2/19/22,21,F,Timur,2664,2/19/22,20000,Kartu Kredit,D3,D,D. Makanan dan Minuman Ringan
7461,2388,Direct,2/19/22,Paid,2/18/22,33,M,Pusat,2665,2/19/22,141000,Virtual Account,I2,I,I. Buah
7462,2389,CPC,2/19/22,Paid,2/19/22,26,M,Timur,2666,2/19/22,10000,Transfer Rekening,J1,J,J. Bumbu Dapur
7464,2390,Direct,2/19/22,Paid,2/17/22,25,M,Barat,2667,2/19/22,458000,Virtual Account,H1,H,H. Daging Beku
7465,2391,CPC,2/19/22,Paid,2/18/22,24,M,Selatan,2668,2/19/22,80000,Virtual Account,G1,G,G. Unggas
7466,1250,CPC,2/19/22,Paid,1/28/22,37,F,Timur,2669,2/19/22,86000,Virtual Account,A2,A,A. Sayur
7468,2392,CPC,2/19/22,Paid,2/19/22,27,F,Timur,2670,2/19/22,77000,QRIS,I2,I,I. Buah
7472,2393,Organic Social,2/19/22,Paid,2/19/22,23,F,Selatan,2671,2/19/22,86000,QRIS,G2,G,G. Unggas
7475,2394,Organic Search,2/19/22,Paid,2/17/22,34,M,Selatan,2672,2/19/22,510000,Kartu Debit,H2,H,H. Daging Beku
7477,2395,Organic Social,2/19/22,Paid,2/18/22,21,F,Timur,2673,2/19/22,34000,QRIS,A3,A,A. Sayur
7483,2396,CPC,2/19/22,Paid,2/17/22,27,F,Selatan,2674,2/19/22,123000,Kartu Debit,G2,G,G. Unggas
14035,4203,CPC,3/19/22,Paid,3/17/22,23,M,Timur,4972,3/19/22,59000,QRIS,B1,B,B. Makanan Beku
14040,4204,Organic Social,3/19/22,Paid,3/17/22,20,M,Pusat,4973,3/19/22,40000,QRIS,G1,G,G. Unggas
14045,4205,CPC,3/19/22,Paid,3/16/22,35,M,Pusat,4974,3/19/22,110000,Kartu Kredit,J1,J,J. Bumbu Dapur
14047,4206,Organic Social,3/19/22,Paid,3/16/22,24,M,Selatan,4975,3/19/22,40000,Transfer Rekening,G1,G,G. Unggas
14054,4207,Organic Social,3/19/22,Paid,3/17/22,40,F,Barat,4976,3/19/22,20000,QRIS,A1,A,A. Sayur
14060,4208,CPC,3/19/22,Paid,3/16/22,22,M,Barat,4977,3/19/22,29000,Virtual Account,J1,J,J. Bumbu Dapur
14066,4209,Organic Social,3/19/22,Paid,3/16/22,31,M,Timur,4978,3/19/22,44000,Virtual Account,J1,J,J. Bumbu Dapur
14067,4210,Organic Social,3/19/22,Paid,3/18/22,23,F,Timur,4979,3/19/22,16000,QRIS,J2,J,J. Bumbu Dapur
14069,4211,CPC,3/19/22,Paid,3/18/22,38,F,Barat,4980,3/19/22,90000,Kartu Kredit,E3,E,E. Kebutuhan Pokok
14073,4212,CPC,3/19/22,Paid,3/18/22,37,F,Pusat,4981,3/19/22,133000,Transfer Rekening,I2,I,I. Buah
14078,4213,CPC,3/19/22,Paid,3/17/22,23,F,Timur,4982,3/19/22,94000,QRIS,I1,I,I. Buah
14083,4215,CPC,3/19/22,Paid,3/19/22,27,M,Pusat,4983,3/19/22,58000,QRIS,C2,C,C. Susu & Olahan Susu
14082,4214,Organic Social,3/19/22,Paid,3/16/22,33,F,Barat,4984,3/19/22,340000,QRIS,F3,F,F. Paket Masak
14087,3255,CPC,3/19/22,Paid,2/28/22,25,F,Selatan,4985,3/19/22,270000,Virtual Account,I1,I,I. Buah
14086,1198,Direct,3/19/22,Paid,1/28/22,36,M,Timur,4986,3/19/22,126000,Virtual Account,J1,J,J. Bumbu Dapur
14095,4216,CPC,3/19/22,Paid,3/17/22,23,M,Timur,4988,3/19/22,41000,QRIS,J2,J,J. Bumbu Dapur
14096,4217,Organic Social,3/19/22,Paid,3/17/22,32,M,Barat,4989,3/19/22,215000,Transfer Rekening,F2,F,F. Paket Masak
14098,4218,CPC,3/19/22,Paid,3/17/22,28,F,Barat,4990,3/19/22,203000,Kartu Debit,G2,G,G. Unggas
14100,4219,CPC,3/19/22,Paid,3/18/22,39,M,Pusat,4991,3/19/22,104000,Virtual Account,E1,E,E. Kebutuhan Pokok
14101,4220,CPC,3/19/22,Paid,3/17/22,21,F,Timur,4992,3/19/22,62000,Virtual Account,G1,G,G. Unggas
14103,66,Organic Social,3/19/22,Paid,1/1/22,25,F,Pusat,4993,3/19/22,331000,Transfer Rekening,J1,J,J. Bumbu Dapur
14109,4221,CPC,3/19/22,Paid,3/17/22,22,F,Timur,4994,3/19/22,77000,Virtual Account,I2,I,I. Buah
14111,4223,CPC,3/19/22,Paid,3/17/22,19,F,Timur,4995,3/19/22,95000,QRIS,I1,I,I. Buah
14110,4222,CPC,3/19/22,Paid,3/17/22,36,F,Pusat,4996,3/19/22,285000,QRIS,E4,E,E. Kebutuhan Pokok
14113,4224,CPC,3/19/22,Paid,3/18/22,32,M,Selatan,4997,3/19/22,171000,Virtual Account,F4,F,F. Paket Masak
14117,4,Direct,3/19/22,Paid,12/31/21,24,F,Pusat,4998,3/19/22,235000,Kartu Kredit,F4,F,F. Paket Masak
14119,3076,Email,3/19/22,Paid,2/27/22,25,M,Timur,4999,3/19/22,444000,Kartu Debit,J1,J,J. Bumbu Dapur
14120,1378,Direct,3/19/22,Paid,1/30/22,26,M,Barat,5000,3/19/22,76000,QRIS,G2,G,G. Unggas
14121,4225,CPC,3/19/22,Paid,3/18/22,36,F,Pusat,5001,3/19/22,255000,Virtual Account,G2,G,G. Unggas
14122,4226,Organic Social,3/19/22,Paid,3/18/22,25,M,Selatan,5002,3/19/22,83000,Virtual Account,G2,G,G. Unggas
14125,4227,CPC,3/19/22,Paid,3/18/22,38,F,Pusat,5003,3/19/22,60000,QRIS,J2,J,J. Bumbu Dapur
14126,4228,Organic Social,3/19/22,Paid,3/18/22,27,F,Barat,5004,3/19/22,76000,Transfer Rekening,F4,F,F. Paket Masak
14127,4229,Organic Social,3/19/22,Paid,3/19/22,19,F,Timur,5005,3/19/22,10000,Virtual Account,J1,J,J. Bumbu Dapur
14131,4230,Direct,3/19/22,Paid,3/18/22,23,M,Utara,5006,3/19/22,57000,QRIS,F4,F,F. Paket Masak
14136,4231,CPC,3/19/22,Paid,3/16/22,34,F,Pusat,5008,3/19/22,105000,Virtual Account,I1,I,I. Buah
14137,140,Direct,3/19/22,Paid,12/31/21,33,F,Barat,5009,3/19/22,36000,QRIS,A3,A,A. Sayur
14141,4233,CPC,3/19/22,Paid,3/18/22,36,F,Barat,5010,3/19/22,126000,Kartu Kredit,I2,I,I. Buah
14139,4232,Organic Search,3/19/22,Paid,3/16/22,26,M,Pusat,5011,3/19/22,485000,QRIS,H1,H,H. Daging Beku
14146,3628,Organic Social,3/19/22,Paid,3/6/22,21,F,Selatan,5012,3/19/22,16000,QRIS,J2,J,J. Bumbu Dapur
14148,4234,Organic Social,3/19/22,Paid,3/17/22,20,M,Barat,5013,3/19/22,20000,QRIS,J1,J,J. Bumbu Dapur
14149,4235,CPC,3/19/22,Paid,3/17/22,40,M,Pusat,5014,3/19/22,200000,QRIS,J1,J,J. Bumbu Dapur
14153,4236,CPC,3/19/22,Paid,3/18/22,40,M,Pusat,5015,3/19/22,104000,Virtual Account,F3,F,F. Paket Masak
14152,138,CPC,3/19/22,Paid,1/1/22,35,M,Barat,5016,3/19/22,251000,QRIS,E3,E,E. Kebutuhan Pokok
14155,4237,CPC,3/19/22,Paid,3/18/22,27,M,Barat,5017,3/19/22,60000,Kartu Kredit,C1,C,C. Susu & Olahan Susu
14164,4238,Organic Social,3/19/22,Paid,3/17/22,38,F,Utara,5018,3/19/22,133000,Virtual Account,J2,J,J. Bumbu Dapur
14172,4240,Organic Social,3/19/22,Paid,3/16/22,22,F,Pusat,5020,3/19/22,65000,Transfer Rekening,G2,G,G. Unggas
14171,4239,Direct,3/19/22,Paid,3/16/22,19,F,Selatan,5021,3/19/22,120000,Transfer Rekening,G1,G,G. Unggas
14173,4241,CPC,3/19/22,Paid,3/19/22,27,M,Timur,5022,3/19/22,50000,Virtual Account,I2,I,I. Buah
14177,4242,CPC,3/19/22,Paid,3/19/22,34,M,Pusat,5023,3/19/22,624000,Virtual Account,J1,J,J. Bumbu Dapur
14178,4243,CPC,3/19/22,Paid,3/18/22,23,F,Pusat,5024,3/19/22,50000,Virtual Account,F1,F,F. Paket Masak
14184,4245,CPC,3/19/22,Paid,3/19/22,40,M,Pusat,5025,3/19/22,350000,Virtual Account,J1,J,J. Bumbu Dapur
14182,4244,Organic Social,3/19/22,Paid,3/17/22,20,F,Timur,5026,3/19/22,70000,Virtual Account,F2,F,F. Paket Masak
14190,4246,Direct,3/19/22,Paid,3/19/22,34,F,Selatan,5027,3/19/22,195000,QRIS,F2,F,F. Paket Masak
14195,4247,CPC,3/19/22,Paid,3/19/22,26,F,Pusat,5029,3/19/22,53000,QRIS,J1,J,J. Bumbu Dapur
14196,4248,CPC,3/19/22,Paid,3/18/22,30,F,Selatan,5030,3/19/22,88000,Kartu Kredit,I1,I,I. Buah
14199,1855,Direct,3/19/22,Paid,2/3/22,34,M,Pusat,5031,3/19/22,86000,QRIS,I1,I,I. Buah
14201,4249,Organic Search,3/19/22,Paid,3/16/22,22,F,Selatan,5032,3/19/22,115000,Virtual Account,F1,F,F. Paket Masak
14202,4250,CPC,3/19/22,Paid,3/19/22,34,M,Barat,5033,3/19/22,285000,Transfer Rekening,H2,H,H. Daging Beku
14208,3755,CPC,3/19/22,Paid,3/6/22,21,F,Selatan,5034,3/19/22,110000,Virtual Account,G1,G,G. Unggas
14210,4251,Organic Search,3/19/22,Paid,3/17/22,39,F,Pusat,5035,3/19/22,276000,Kartu Kredit,E1,E,E. Kebutuhan Pokok
14214,4252,CPC,3/19/22,Paid,3/18/22,21,F,Timur,5036,3/19/22,67000,QRIS,F3,F,F. Paket Masak
14212,1435,CPC,3/19/22,Paid,1/31/22,23,M,Timur,5037,3/19/22,76000,Kartu Debit,G1,G,G. Unggas
14230,4253,Organic Social,3/19/22,Paid,3/19/22,29,M,Pusat,5039,3/19/22,289000,Kartu Debit,G2,G,G. Unggas
14232,4254,Organic Social,3/19/22,Paid,3/17/22,34,F,Barat,5040,3/19/22,296000,Kartu Debit,F4,F,F. Paket Masak
14234,4255,CPC,3/19/22,Paid,3/18/22,21,F,Pusat,5041,3/19/22,39000,Kartu Debit,C3,C,C. Susu & Olahan Susu
14237,4256,CPC,3/19/22,Paid,3/16/22,35,F,Timur,5043,3/19/22,265000,QRIS,J1,J,J. Bumbu Dapur
14241,508,CPC,3/19/22,Paid,1/10/22,35,F,Selatan,5044,3/19/22,178000,Virtual Account,J1,J,J. Bumbu Dapur
14243,4257,CPC,3/19/22,Paid,3/19/22,25,M,Utara,5045,3/19/22,42000,QRIS,F3,F,F. Paket Masak
14245,4258,Organic Social,3/19/22,Paid,3/18/22,24,M,Pusat,5046,3/19/22,344000,Kartu Debit,F1,F,F. Paket Masak
14248,4259,CPC,3/19/22,Paid,3/19/22,26,F,Timur,5047,3/19/22,49000,Virtual Account,J2,J,J. Bumbu Dapur
14253,4260,CPC,3/19/22,Paid,3/19/22,38,F,Selatan,5049,3/19/22,194000,QRIS,I2,I,I. Buah
